426	23	933
218	26	781
9547	30	184
8664	30	122
8329	27	177
7340	18	64
9939	23	131
4589	25	118
5236	23	79
4570	25	71
4222	1	43
7868	1	37
3678	22	96
2185	22	47
7514	24	54
1237	1	40
675	20	131
8863	23	81
4913	19	158
6299	20	144
782	27	115
4607	30	139
6787	29	166
3639	31	192
9096	26	102
6982	28	168
6880	27	168
1593	28	168
2786	25	153
2382	20	68
9994	23	98
5664	24	110
5293	23	76
4889	1	33
3991	21	60
2720	24	78
2876	1	30
3755	21	56
9147	1	30
3523	22	57
22	17	41
1385	1	28
5696	1	28
4496	1	28
680	20	50
8902	1	27
4353	1	28
4928	1	43
1171	22	37
6736	1	29
8237	19	82
8876	17	79
9402	19	48
6286	1	29
8242	15	84
24	1	28
7384	23	53
4461	1	28
1114	1	28
8058	20	42
8066	1	27
1791	24	55
1078	1	27
6681	1	28
5958	1	28
7655	21	44
2727	1	28
5017	24	86
9982	1	27
771	1	27
1197	24	76
3310	23	73
4369	19	35
7597	17	25
7926	1	22
8740	1	17
1966	1	16
5930	20	27
6243	1	13
6875	1	13
583	1	13
9609	1	13
1607	1	14
3761	23	30
8496	1	10
8202	1	9
8157	1	10
6172	1	10
3088	1	10
9467	1	10
5573	1	9
8183	1	10
6230	22	24
2156	18	19
2553	20	13
4625	1	7
6670	1	8
9847	1	22
1209	1	8
1615	1	7
5280	1	7
9576	1	8
2436	19	31
4253	1	8
6696	1	8
3580	1	8
3014	1	7
8170	20	16
8974	1	7
245	1	8
3863	18	19
6276	1	7
6341	1	7
2839	19	14
8256	1	7
6248	1	7
7332	20	20
7300	1	7
9079	1	7
6305	1	7
6235	1	7
8144	1	7
139	1	7
2726	1	7
1849	1	7
4754	1	7
7700	1	6
4967	1	11
9680	1	7
8560	1	7
5263	1	7
8112	1	7
5862	1	7
6605	1	7
382	1	7
7532	1	7
7095	15	26
766	1	7
1068	1	7
748	1	7
76	1	7
8294	1	7
2443	1	7
6662	16	22
4423	1	7
5366	1	7
9266	1	7
4461	1	7
9737	1	7
2038	14	22
6199	1	7
7946	1	7
415	1	7
6624	1	9
2591	1	8
5494	1	7
2140	1	7
4562	1	7
8729	1	7
5507	1	7
257	1	7
6046	1	7
8380	1	7
8360	1	7
7109	1	7
9191	18	13
6729	1	7
200	1	8
7799	1	7
2424	1	7
3964	1	7
9794	24	23
2016	1	9
3352	1	7
2491	1	7
9256	1	7
1501	1	9
8695	1	11
6191	1	11
2555	1	10
5141	1	10
7442	1	11
7974	25	36
5331	25	31
5416	1	8
8149	1	9
9374	1	9
4668	24	24
3044	1	9
4330	21	30
7350	1	9
4177	1	9
6110	1	8
1858	1	8
5665	1	9
9989	1	9
6587	1	9
4190	1	9
6831	19	28
4328	1	9
4544	1	8
2874	1	8
8573	19	21
7850	20	14
4527	1	10
9414	1	7
8274	19	28
6227	1	10
5534	1	6
4206	1	6
9652	1	6
4308	1	6
860	1	6
6646	1	6
8340	20	16
551	1	5
5433	1	5
9041	1	5
6195	1	4
9118	1	4
951	1	6
3492	19	29
806	1	5
7677	1	6
5195	1	4
1098	1	4
8863	1	4
7587	19	14
4360	1	4
6596	1	4
160	1	4
1661	1	4
6004	1	4
2232	1	7
1791	1	4
7042	1	4
6203	1	4
6127	1	4
4273	1	4
9886	21	7
1485	1	4
2281	1	4
2596	17	11
7913	1	4
2178	1	4
6588	1	4
5576	1	4
9545	1	4
7793	1	4
8489	1	4
1924	1	4
9594	1	4
3998	1	4
1688	1	4
7880	1	4
654	1	16
6327	1	4
4341	1	4
149	1	4
7440	1	4
9889	1	5
2202	1	4
331	1	4
3484	1	6
9369	1	5
7496	1	4
2943	1	4
2524	1	4
9300	1	4
2912	1	4
5645	1	4
9690	1	4
9157	1	4
8763	1	4
8490	17	17
3253	1	4
4683	1	4
8053	1	4
9023	1	4
8952	1	4
6677	1	4
4535	1	4
752	1	4
6491	18	9
6363	1	4
8171	1	4
5123	1	4
5711	16	9
269	1	16
4744	1	4
2805	1	4
8857	1	4
6349	1	4
4497	1	4
5615	1	4
2844	1	4
4001	19	29
6013	1	4
5407	1	4
2991	1	4
3210	1	3
3602	1	3
8830	1	3
5188	1	3
9311	17	9
9995	15	6
5211	1	3
8781	1	3
1297	1	3
4621	1	3
4042	1	3
5706	1	3
19	1	3
6017	1	3
5560	1	3
2988	1	3
6875	1	3
5278	1	3
1967	1	3
7128	20	8
5783	1	4
7324	1	3
9585	1	3
2872	1	3
4187	1	3
1866	1	3
3757	1	3
398	1	3
3882	1	3
528	1	3
3459	16	9
36	1	4
1033	1	4
6054	1	5
5082	1	6
2025	20	22
1401	1	6
507	18	18
7024	1	5
2482	1	6
5730	1	5
8608	1	6
7468	1	5
3312	1	6
7725	1	6
5408	1	5
2137	1	5
2176	18	19
6941	1	6
7270	1	6
3972	1	6
2249	1	6
5588	21	16
183	1	4
1142	1	4
1702	1	5
3684	1	5
8530	1	6
6197	1	6
2608	1	6
2836	1	6
9273	1	5
4649	1	5
1405	1	5
4315	1	5
5425	1	5
5711	1	5
220	17	15
602	1	5
4533	1	5
3330	20	13
2423	1	3
4308	1	4
2195	1	3
762	1	3
311	1	3
4101	1	5
266	1	4
3596	1	4
5316	1	4
8062	1	3
9049	1	3
1809	1	4
3413	1	4
4113	1	3
7891	1	4
8965	1	3
5599	1	3
8851	1	4
1606	1	3
2429	1	3
6744	1	3
2271	1	3
8663	1	4
584	1	4
8917	1	4
4065	19	11
337	1	3
7116	1	3
9177	1	3
3865	1	3
9115	1	3
6019	1	4
7727	1	3
4799	1	3
7681	1	3
8949	1	3
4901	1	4
5821	1	3
1897	1	3
4572	1	3
5670	1	3
8645	1	5
1793	1	3
9937	1	3
3882	1	3
2051	1	3
8407	1	3
6296	19	10
9434	1	3
3489	17	10
8171	1	3
6357	1	2
5056	1	3
2198	16	9
7	1	3
7979	1	2
6057	1	2
5670	1	2
3213	1	2
5418	1	2
8130	1	2
8935	1	3
2101	1	4
8335	1	3
9641	1	2
2525	1	3
3449	1	2
5115	1	2
7018	1	3
436	1	3
5244	1	2
5607	1	2
4525	1	2
7248	1	2
7416	1	2
8944	1	2
7476	1	2
5821	1	3
5827	1	2
1979	1	3
2430	1	2
157	1	2
1617	1	3
2285	16	8
8915	1	2
3195	1	2
907	1	2
5460	1	2
1289	1	2
4346	1	2
5088	1	2
2461	1	2
1225	1	2
2893	1	2
1721	1	2
2849	1	2
7760	1	2
9236	1	2
7464	1	2
182	1	2
7634	1	2
6697	1	2
3382	1	3
5237	1	2
3820	1	3
8294	1	2
9978	1	2
5420	1	3
6384	1	2
6478	1	2
6656	1	3
8034	1	2
9725	1	2
8159	1	2
6995	1	2
4475	1	2
5812	1	3
6386	1	2
9622	1	2
8539	1	6
8392	1	4
6583	1	3
2501	15	10
2451	1	3
5896	1	3
2652	1	2
6334	15	9
3600	1	4
6363	1	3
6174	1	2
7560	1	2
2984	1	2
6028	1	2
2825	1	2
579	1	2
1182	1	2
8366	1	2
5785	1	2
6924	1	2
9231	1	2
6924	1	3
5628	1	2
9335	1	2
7593	1	2
1326	1	2
756	1	2
9819	1	2
8438	1	4
2639	13	9
8047	1	3
6254	1	2
8767	1	3
8861	1	2
2108	1	2
9356	1	5
8929	1	3
8032	1	2
749	1	2
2572	14	10
9450	1	2
1151	1	3
7232	1	2
5532	1	2
1394	1	2
9526	1	2
1331	1	3
9462	1	2
1901	1	2
9918	1	2
2656	1	3
4151	1	3
4093	1	3
1892	1	2
7115	1	2
380	1	2
1790	1	2
2883	1	4
311	1	4
3876	1	3
3708	1	2
1828	1	2
132	1	2
1070	1	2
4223	1	2
7635	1	2
4507	21	14
4050	1	2
806	1	2
8840	1	2
7824	1	2
3146	1	2
4749	1	2
5584	1	2
5234	1	2
1739	1	2
1137	1	2
3875	1	3
5965	1	2
7260	1	2
3014	1	3
1350	1	2
7058	1	2
8278	1	2
1864	1	2
9280	1	2
5207	1	3
9593	1	2
3848	1	2
5945	1	2
8505	1	2
4057	1	2
9914	1	2
7458	1	2
672	1	2
5991	1	2
9428	1	2
4568	1	2
1805	18	12
4720	1	2
821	1	3
3197	14	7
8817	13	7
8316	1	2
5970	1	3
1307	1	2
7293	1	2
3526	1	3
4592	1	2
6593	1	2
4718	14	8
7213	1	2
6739	1	2
6913	1	2
7442	1	3
4819	1	3
3305	1	2
9677	1	2
3237	1	2
9818	1	2
568	1	2
1630	1	2
8651	13	7
6124	1	2
1695	1	2
536	1	2
5360	1	2
5301	1	2
6605	1	2
4495	1	2
6768	1	2
5010	1	2
4641	1	2
9247	1	2
7435	1	2
7013	1	2
8254	1	2
8158	1	2
5383	1	2
8829	1	2
7279	1	2
8852	1	2
4937	1	2
7995	1	2
9867	1	3
4703	1	2
391	1	2
3041	1	2
1989	18	10
2687	1	2
9317	1	2
